name,label,description,question,image,source,category,hdi_weight,good,select
IE.PPI.TELE.CD,Investment in telecoms with private participation (current US$),Investment in telecom projects with private participation covers infrastructure projects in telecommunications that have reached financial closure and directly or indirectly serve the public. Movable assets are excluded. The types of projects included are operations and management contracts operations and management contracts with major capital expenditure greenfield projects (in which a private entity or a public-private joint venture builds and operates a new facility) and divestitures. Investment commitments are the sum of investments in facilities and investments in government assets. Investments in facilities are the resources the project company commits to invest during the contract period either in new facilities or in expansion and modernization of existing facilities. Investments in government assets are the resources the project company spends on acquiring government assets such as state-owned enterprises rights to provide services in a specific area or the use of specific radio spectrums. Data are in current U.S. dollars.,How important is Investment in telecoms with private participation (current US$) to you?,0,World Bank Private Participation in Infrastructure Project Database (http://ppi.worldbank.org).,institutions,0,0,0
IE.PPI.TRAN.CD,Investment in transport with private participation (current US$),Investment in transport projects with private participation covers infrastructure projects in transport that have reached financial closure and directly or indirectly serve the public. Movable assets are excluded. The types of projects included are operations and management contracts operations and management contracts with major capital expenditure greenfield projects (in which a private entity or a public-private joint venture builds and operates a new facility) and divestitures. Investment commitments are the sum of investments in facilities and investments in government assets. Investments in facilities are the resources the project company commits to invest during the contract period either in new facilities or in expansion and modernization of existing facilities. Investments in government assets are the resources the project company spends on acquiring government assets such as state-owned enterprises rights to provide services in a specific area or the use of specific radio spectrums. Data are in current U.S. dollars.,How important is Investment in transport with private participation (current US$) to you?,0,World Bank Private Participation in Infrastructure Project Database (http://ppi.worldbank.org).,institutions,0,0,0
IE.PPI.WATR.CD,Investment in water and sanitation with private participation (current US$),Investment in water and sanitation projects with private participation covers infrastructure projects in water and sanitation that have reached financial closure and directly or indirectly serve the public. Movable assets incinerators and standalone solid waste projects are excluded. The types of projects included are operations and management contracts operations and management contracts with major capital expenditure greenfield projects (in which a private entity or a public-private joint venture builds and operates a new facility) and divestitures. Investment commitments are the sum of investments in facilities and investments in government assets. Investments in facilities are the resources the project company commits to invest during the contract period either in new facilities or in expansion and modernization of existing facilities. Investments in government assets are the resources the project company spends on acquiring government assets such as state-owned enterprises rights to provide services in a specific area or the use of specific radio spectrums. Data are in current U.S. dollars.,How important is Investment in water and sanitation with private participation (current US$) to you?,0,World Bank Private Participation in Infrastructure Project Database (http://ppi.worldbank.org).,institutions,0,0,0
LP.EXP.DURS.MD,Lead time to export median case (days),Lead time to export is the median time (the value for 50 percent of shipments) from shipment point to port of loading. Data are from the Logistics Performance Index survey. Respondents provided separate values for the best case (10 percent of shipments) and the median case (50 percent of shipments). The data are exponentiated averages of the logarithm of single value responses and of midpoint values of range responses for the median case.,How important is Lead time to export median case (days) to you?,0,World Bank and Turku School of Economics Logistic Performance Index Surveys. Data are available online at : http://www.worldbank.org/lpi. Summary results are published in Arvis and others' Connecting to Compete: Trade Logistics in the Global Economy The Logistics Performance Index and Its Indicators report.,institutions,0,0,0
LP.IMP.DURS.MD,Lead time to import median case (days),Lead time to import is the median time (the value for 50 percent of shipments) from port of discharge to arrival at the consignee. Data are from the Logistics Performance Index survey. Respondents provided separate values for the best case (10 percent of shipments) and the median case (50 percent of shipments). The data are exponentiated averages of the logarithm of single value responses and of midpoint values of range responses for the median case.,How important is Lead time to import median case (days) to you?,0,World Bank and Turku School of Economics Logistic Performance Index Surveys. Data are available online at : http://www.worldbank.org/lpi. Summary results are published in Arvis and others' Connecting to Compete: Trade Logistics in the Global Economy The Logistics Performance Index and Its Indicators report.,institutions,0,0,0
LP.LPI.CUST.XQ,Logistics performance index: Efficiency of customs clearance process (1=low to 5=high),Data are from Logistics Performance Index surveys conducted by the World Bank in partnership with academic and international institutions and private companies and individuals engaged in international logistics. 2009 round of surveys covered more than 5000 country assessments by nearly 1000 international freight forwarders. Respondents evaluate eight markets on six core dimensions on a scale from 1 (worst) to 5 (best). The markets are chosen based on the most important export and import markets of the respondent's country random selection and for landlocked countries neighboring countries that connect them with international markets. Details of the survey methodology are in Arvis and others' Connecting to Compete 2010: Trade Logistics in the Global Economy (2010). Respondents evaluated efficiency of customs clearance processes (i.e. speed simplicity  and predictability of formalities) on a rating ranging from 1 (very low) to 5 (very high). Scores are averaged across all respondents.,How important is Logistics performance index: Efficiency of customs clearance process (1=low to 5=high) to you?,0,World Bank and Turku School of Economics Logistic Performance Index Surveys. Data are available online at : http://www.worldbank.org/lpi. Summary results are published in Arvis and others' Connecting to Compete: Trade Logistics in the Global Economy The Logistics Performance Index and Its Indicators report.,institutions,0,0,0
LP.LPI.INFR.XQ,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),Data are from Logistics Performance Index surveys conducted by the World Bank in partnership with academic and international institutions and private companies and individuals engaged in international logistics. 2009 round of surveys covered more than 5000 country assessments by nearly 1000 international freight forwarders. Respondents evaluate eight markets on six core dimensions on a scale from 1 (worst) to 5 (best). The markets are chosen based on the most important export and import markets of the respondent's country random selection and for landlocked countries neighboring countries that connect them with international markets. Details of the survey methodology are in Arvis and others' Connecting to Compete 2010: Trade Logistics in the Global Economy (2010). Respondents evaluated the quality of trade and transport related infrastructure (e.g. ports railroads roads information technology) on a rating ranging from 1 (very low) to 5 (very high). Scores are averaged across all respondents.,How important is Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high) to you?,0,World Bank and Turku School of Economics Logistic Performance Index Surveys. Data are available online at : http://www.worldbank.org/lpi. Summary results are published in Arvis and others' Connecting to Compete: Trade Logistics in the Global Economy The Logistics Performance Index and Its Indicators report.,institutions,0,0,0
LP.LPI.ITRN.XQ,Logistics performance index: Ease of arranging competitively priced shipments (1=low to 5=high),Data are from Logistics Performance Index surveys conducted by the World Bank in partnership with academic and international institutions and private companies and individuals engaged in international logistics. 2009 round of surveys covered more than 5000 country assessments by nearly 1000 international freight forwarders. Respondents evaluate eight markets on six core dimensions on a scale from 1 (worst) to 5 (best). The markets are chosen based on the most important export and import markets of the respondent's country random selection and for landlocked countries neighboring countries that connect them with international markets. Details of the survey methodology are in Arvis and others' Connecting to Compete 2010: Trade Logistics in the Global Economy (2010). Respondents assessed the ease of arranging competitively priced shipments to markets on a rating ranging from 1 (very difficult) to 5 (very easy). Scores are averaged across all respondents.,How important is Logistics performance index: Ease of arranging competitively priced shipments (1=low to 5=high) to you?,0,World Bank and Turku School of Economics Logistic Performance Index Surveys. Data are available online at : http://www.worldbank.org/lpi. Summary results are published in Arvis and others' Connecting to Compete: Trade Logistics in the Global Economy The Logistics Performance Index and Its Indicators report.,institutions,0,0,0
LP.LPI.LOGS.XQ,Logistics performance index: Competence and quality of logistics services (1=low to 5=high),Data are from Logistics Performance Index surveys conducted by the World Bank in partnership with academic and international institutions and private companies and individuals engaged in international logistics. 2009 round of surveys covered more than 5000 country assessments by nearly 1000 international freight forwarders. Respondents evaluate eight markets on six core dimensions on a scale from 1 (worst) to 5 (best). The markets are chosen based on the most important export and import markets of the respondent's country random selection and for landlocked countries neighboring countries that connect them with international markets. Details of the survey methodology are in Arvis and others' Connecting to Compete 2010: Trade Logistics in the Global Economy (2010). Respondents evaluated the overall level of competence and quality of logistics services (e.g. transport operators customs brokers) on a rating ranging from 1 (very low) to 5 (very high). Scores are averaged across all respondents.,How important is Logistics performance index: Competence and quality of logistics services (1=low to 5=high) to you?,0,World Bank and Turku School of Economics Logistic Performance Index Surveys. Data are available online at : http://www.worldbank.org/lpi. Summary results are published in Arvis and others' Connecting to Compete: Trade Logistics in the Global Economy The Logistics Performance Index and Its Indicators report.,institutions,0,0,0
LP.LPI.OVRL.XQ,Logistics performance index: Overall (1=low to 5=high),Logistics Performance Index overall score reflects perceptions of a country's logistics based on efficiency of customs clearance process quality of trade- and transport-related infrastructure ease of arranging competitively priced shipments quality of logistics services ability to track and trace consignments and frequency with which shipments reach the consignee within the scheduled time. The index ranges from 1 to 5 with a higher score representing better performance. Data are from Logistics Performance Index surveys conducted by the World Bank in partnership with academic and international institutions and private companies and individuals engaged in international logistics. 2009 round of surveys covered more than 5000 country assessments by nearly 1000 international freight forwarders. Respondents evaluate eight markets on six core dimensions on a scale from 1 (worst) to 5 (best). The markets are chosen based on the most important export and import markets of the respondent's country random selection and for landlocked countries neighboring countries that connect them with international markets. Scores for the six areas are averaged across all respondents and aggregated to a single score using principal components analysis. Details of the survey methodology and index construction methodology are in Arvis and others' Connecting to Compete 2010: Trade Logistics in the Global Economy (2010).,How important is Logistics performance index: Overall (1=low to 5=high) to you?,0,World Bank and Turku School of Economics Logistic Performance Index Surveys. Data are available online at : http://www.worldbank.org/lpi. Summary results are published in Arvis and others' Connecting to Compete: Trade Logistics in the Global Economy The Logistics Performance Index and Its Indicators report.,institutions,0,0,0
LP.LPI.TIME.XQ,Logistics performance index: Frequency with which shipments reach consignee within scheduled or expected time (1=low to 5=high),Data are from Logistics Performance Index surveys conducted by the World Bank in partnership with academic and international institutions and private companies and individuals engaged in international logistics. 2009 round of surveys covered more than 5000 country assessments by nearly 1000 international freight forwarders. Respondents evaluate eight markets on six core dimensions on a scale from 1 (worst) to 5 (best). The markets are chosen based on the most important export and import markets of the respondent's country random selection and for landlocked countries neighboring countries that connect them with international markets. Details of the survey methodology are in Arvis and others' Connecting to Compete 2010: Trade Logistics in the Global Economy (2010). Respondents assessed how often the shipments to assessed markets reach the consignee within the scheduled or expected delivery time on a rating ranging from 1 (hardly ever) to 5 (nearly always). Scores are averaged across all respondents.,How important is Logistics performance index: Frequency with which shipments reach consignee within scheduled or expected time (1=low to 5=high) to you?,0,World Bank and Turku School of Economics Logistic Performance Index Surveys. Data are available online at : http://www.worldbank.org/lpi. Summary results are published in Arvis and others' Connecting to Compete: Trade Logistics in the Global Economy The Logistics Performance Index and Its Indicators report.,institutions,0,0,0
LP.LPI.TRAC.XQ,Logistics performance index: Ability to track and trace consignments (1=low to 5=high),Data are from Logistics Performance Index surveys conducted by the World Bank in partnership with academic and international institutions and private companies and individuals engaged in international logistics. 2009 round of surveys covered more than 5000 country assessments by nearly 1000 international freight forwarders. Respondents evaluate eight markets on six core dimensions on a scale from 1 (worst) to 5 (best). The markets are chosen based on the most important export and import markets of the respondent's country random selection and for landlocked countries neighboring countries that connect them with international markets. Details of the survey methodology are in Arvis and others' Connecting to Compete 2010: Trade Logistics in the Global Economy (2010). Respondents evaluated the ability to track and trace consignments when shipping to the market on a rating ranging from 1 (very low) to 5 (very high). Scores are averaged across all respondents.,How important is Logistics performance index: Ability to track and trace consignments (1=low to 5=high) to you?,0,World Bank and Turku School of Economics Logistic Performance Index Surveys. Data are available online at : http://www.worldbank.org/lpi. Summary results are published in Arvis and others' Connecting to Compete: Trade Logistics in the Global Economy The Logistics Performance Index and Its Indicators report.,institutions,0,0,0
ST.INT.DPRT,International tourism number of departures,International outbound tourists are the number of departures that people make from their country of usual residence to any other country for any purpose other than a remunerated activity in the country visited. The data on outbound tourists refer to the number of departures not to the number of people traveling. Thus a person who makes several trips from a country during a given period is counted each time as a new departure.,How important is International tourism number of departures to you?,0,World Tourism Organization Yearbook of Tourism Statistics Compendium of Tourism Statistics and data files.,institutions,0,0,0
ST.INT.RCPT.CD,International tourism receipts (current US$),International tourism receipts are expenditures by international inbound visitors including payments to national carriers for international transport. These receipts include any other prepayment made for goods or services received in the destination country. They also may include receipts from same-day visitors except when these are important enough to justify separate classification. For some countries they do not include receipts for passenger transport items. Data are in current U.S. dollars.,How important is International tourism receipts (current US$) to you?,0,World Tourism Organization Yearbook of Tourism Statistics Compendium of Tourism Statistics and data files.,institutions,0,0,0
ST.INT.RCPT.XP.ZS,International tourism receipts (% of total exports),International tourism receipts are expenditures by international inbound visitors including payments to national carriers for international transport. These receipts include any other prepayment made for goods or services received in the destination country. They also may include receipts from same-day visitors except when these are important enough to justify separate classification. For some countries they do not include receipts for passenger transport items. Their share in exports is calculated as a ratio to exports of goods and services which comprise all transactions between residents of a country and the rest of the world involving a change of ownership from residents to nonresidents of general merchandise goods sent for processing and repairs nonmonetary gold and services.,How important is International tourism receipts (% of total exports) to you?,0,World Tourism Organization Yearbook of Tourism Statistics Compendium of Tourism Statistics and data files and IMF and World Bank exports estimates.,institutions,0,0,0
ST.INT.TRNR.CD,International tourism receipts for passenger transport items (current US$),International tourism receipts for passenger transport items are expenditures by international inbound visitors for all services provided in the international transportation by resident carriers. Also included are passenger services performed within an economy by nonresident carriers. Excluded are passenger services provided to nonresidents by resident carriers within the resident economies; these are included in travel items. In addition to the services covered by passenger fares--including fares that are a part of package tours but excluding cruise fares which are included in travel--passenger services include such items as charges for excess baggage vehicles or other personal accompanying effects and expenditures for food drink or other items for which passengers make expenditures while on board carriers. Data are in current U.S. dollars.,How important is International tourism receipts for passenger transport items (current US$) to you?,0,World Tourism Organization Yearbook of Tourism Statistics Compendium of Tourism Statistics and data files.,institutions,0,0,0
ST.INT.TRNX.CD,International tourism expenditures for passenger transport items (current US$),International tourism expenditures for passenger transport items are expenditures of international outbound visitors in other countries for all services provided during international transportation by nonresident carriers. Also included are passenger services performed within an economy by nonresident carriers. Excluded are passenger services provided to nonresidents by resident carriers within the resident economies; these are included in travel items. In addition to the services covered by passenger fares--including fares that are a part of package tours but excluding cruise fares which are included in travel--passenger services include such items as charges for excess baggage vehicles or other personal accompanying effects and expenditures for food drink or other items for which passengers make expenditures while on board carriers. Data are in current U.S. dollars.,How important is International tourism expenditures for passenger transport items (current US$) to you?,0,World Tourism Organization Yearbook of Tourism Statistics Compendium of Tourism Statistics and data files.,institutions,0,0,0
ST.INT.TVLR.CD,International tourism receipts for travel items (current US$),International tourism receipts for travel items are expenditures by international inbound visitors in the reporting economy. The goods and services are purchased by or on behalf of the traveler or provided without a quid pro quo for the traveler to use or give away. These receipts should include any other prepayment made for goods or services received in the destination country. They also may include receipts from same-day visitors except in cases where these are so important as to justify a separate classification. Excluded is the international carriage of travelers which is covered in passenger travel items. Data are in current U.S. dollars.,How important is International tourism receipts for travel items (current US$) to you?,0,World Tourism Organization Yearbook of Tourism Statistics Compendium of Tourism Statistics and data files.,institutions,0,0,0
ST.INT.TVLX.CD,International tourism expenditures for travel items (current US$),International tourism expenditures are expenditures of international outbound visitors in other countries. The goods and services are purchased by or on behalf of the traveler or provided without a quid pro quo for the traveler to use or give away. These may include expenditures by residents traveling abroad as same-day visitors except in cases where these are so important as to justify a separate classification. Excluded is the international carriage of travelers which is covered in passenger travel items. Data are in current U.S. dollars.,How important is International tourism expenditures for travel items (current US$) to you?,0,World Tourism Organization Yearbook of Tourism Statistics Compendium of Tourism Statistics and data files.,institutions,0,0,0
ST.INT.XPND.CD,International tourism expenditures (current US$),International tourism expenditures are expenditures of international outbound visitors in other countries including payments to foreign carriers for international transport. These expenditures may include those by residents traveling abroad as same-day visitors except in cases where these are important enough to justify separate classification. For some countries they do not include expenditures for passenger transport items. Data are in current U.S. dollars.,How important is International tourism expenditures (current US$) to you?,0,World Tourism Organization Yearbook of Tourism Statistics Compendium of Tourism Statistics and data files.,institutions,0,0,0
ST.INT.XPND.MP.ZS,International tourism expenditures (% of total imports),International tourism expenditures are expenditures of international outbound visitors in other countries including payments to foreign carriers for international transport. These expenditures may include those by residents traveling abroad as same-day visitors except in cases where these are important enough to justify separate classification. For some countries they do not include expenditures for passenger transport items. Their share in imports is calculated as a ratio to imports of goods and services which comprise all transactions between residents of a country and the rest of the world involving a change of ownership from nonresidents to residents of general merchandise goods sent for processing and repairs nonmonetary gold and services.,How important is International tourism expenditures (% of total imports) to you?,0,World Tourism Organization Yearbook of Tourism Statistics Compendium of Tourism Statistics and data files and IMF and World Bank imports estimates.,institutions,0,0,0
TG.VAL.TOTL.GD.ZS,Merchandise trade (% of GDP),Merchandise trade as a share of GDP is the sum of merchandise exports and imports divided by the value of GDP all in current U.S. dollars.,How important is Merchandise trade (% of GDP) to you?,0,World Trade Organization and World Bank GDP estimates.,institutions,0,0,0
TM.QTY.MRCH.XD.WD,Import volume index (2000 = 100),Import volume indexes are derived from UNCTAD's volume index series and are the ratio of the import value indexes to the corresponding unit value indexes. Unit value indexes are based on data reported by countries that demonstrate consistency under UNCTAD quality controls supplemented by UNCTAD's estimates using the previous year's trade values at the Standard International Trade Classification three-digit level as weights. For economies for which UNCTAD does not publish data the import volume indexes (lines 73) in the IMF's International Financial Statistics are used.,How important is Import volume index (2000 = 100) to you?,0,United Nations Conference on Trade and Development Handbook of Statistics and data files and International Monetary Fund International Financial Statistics.,institutions,0,0,0
TM.TAX.MANF.BC.ZS,Binding coverage manufactured products (%),Binding coverage is the percentage of product lines with an agreed bound rate. Bound rates result from trade negotiations incorporated into a country's schedule of concessions and are thus enforceable. Manufactured products are commodities classified in SITC revision 3 sections 5-8 excluding division 68.,How important is Binding coverage manufactured products (%) to you?,0,World Bank staff estimates using the World Integrated Trade Solution system based on data from World Trade Organization.,institutions,0,0,0
TM.TAX.MANF.BR.ZS,Bound rate simple mean manufactured products (%),Simple mean bound rate is the unweighted average of all the lines in the tariff schedule in which bound rates have been set. Bound rates result from trade negotiations incorporated into a country's schedule of concessions and are thus enforceable. Manufactured products are commodities classified in SITC revision 3 sections 5-8 excluding division 68.,How important is Bound rate simple mean manufactured products (%) to you?,0,World Bank staff estimates using the World Integrated Trade Solution system based on data from World Trade Organization.,institutions,0,0,0
TM.TAX.MANF.IP.ZS,Share of tariff lines with international peaks manufactured products (%),Share of tariff lines with international peaks is the share of lines in the tariff schedule with tariff rates that exceed 15 percent. It provides an indication of how selectively tariffs are applied. Manufactured products are commodities classified in SITC revision 3 sections 5-8 excluding division 68.,How important is Share of tariff lines with international peaks manufactured products (%) to you?,0,World Bank staff estimates using the World Integrated Trade Solution system based on data from United Nations Conference on Trade and Development's Trade Analysis and Information System (TRAINS) database.,institutions,0,0,0
TM.TAX.MANF.SM.AR.ZS,Tariff rate applied simple mean manufactured products (%),Simple mean applied tariff is the unweighted average of effectively applied rates for all products subject to tariffs calculated for all traded goods. Data are classified using the Harmonized System of trade at the six- or eight-digit level. Tariff line data were matched to Standard International Trade Classification (SITC) revision 3 codes to define commodity groups. Effectively applied tariff rates at the six- and eight-digit product level are averaged for products in each commodity group. When the effectively applied rate is unavailable the most favored nation rate is used instead. To the extent possible specific rates have been converted to their ad valorem equivalent rates and have been included in the calculation of simple mean tariffs. Manufactured products are commodities classified in SITC revision 3 sections 5-8 excluding division 68.,How important is Tariff rate applied simple mean manufactured products (%) to you?,0,World Bank staff estimates using the World Integrated Trade Solution system based on data from United Nations Conference on Trade and Development's Trade Analysis and Information System (TRAINS) database.,institutions,0,0,0
TM.TAX.MANF.SM.FN.ZS,Tariff rate most favored nation simple mean manufactured products (%),Simple mean most favored nation tariff rate is the unweighted average of most favored nation rates for all products subject to tariffs calculated for all traded goods.  Data are classified using the Harmonized System of trade at the six- or eight-digit level. Tariff line data were matched to Standard International Trade Classification (SITC) revision 3 codes to define commodity groups. Manufactured products are commodities classified in SITC revision 3 sections 5-8 excluding division 68.,How important is Tariff rate most favored nation simple mean manufactured products (%) to you?,0,World Bank staff estimates using the World Integrated Trade Solution system based on data from United Nations Conference on Trade and Development's Trade Analysis and Information System (TRAINS) database.,institutions,0,0,0
TM.TAX.MANF.SR.ZS,Share of tariff lines with specific rates manufactured products (%),Share of tariff lines with specific rates is the share of lines in the tariff schedule that are set on a per unit basis or that combine ad valorem and per unit rates.  It shows the extent to which countries use tariffs based on physical quantities or other non-ad valorem measures. Manufactured products are commodities classified in SITC revision 3 sections 5-8 excluding division 68.,How important is Share of tariff lines with specific rates manufactured products (%) to you?,0,World Bank staff estimates using the World Integrated Trade Solution system based on data from United Nations Conference on Trade and Development's Trade Analysis and Information System (TRAINS) database.,institutions,0,0,0
TM.TAX.MANF.WM.FN.ZS,Tariff rate most favored nation weighted mean manufactured products (%),Weighted mean most favored nations tariff is the average of most favored nation rates weighted by the product import shares corresponding to each partner country. Data are classified using the Harmonized System of trade at the six- or eight-digit level. Tariff line data were matched to Standard International Trade Classification (SITC) revision 3 codes to define commodity groups and import weights. Import weights were calculated using the United Nations Statistics Division's Commodity Trade (Comtrade) database.  Manufactured products are commodities classified in SITC revision 3 sections 5-8 excluding division 68.,How important is Tariff rate most favored nation weighted mean manufactured products (%) to you?,0,World Bank staff estimates using the World Integrated Trade Solution system based on tariff data from the United Nations Conference on Trade and Development's Trade and Development's Trade Analysis and Information System (TRAINS) database and global imports data from the United Nations Statistics Division's Comtrade database.,institutions,0,0,0
TM.TAX.MRCH.BC.ZS,Binding coverage all products (%),Binding coverage is the percentage of product lines with an agreed bound rate. Bound rates result from trade negotiations incorporated into a country's schedule of concessions and are thus enforceable.,How important is Binding coverage all products (%) to you?,0,World Bank staff estimates using the World Integrated Trade Solution system based on data from World Trade Organization.,institutions,0,0,0
TM.TAX.MRCH.BR.ZS,Bound rate simple mean all products (%),Simple mean bound rate is the unweighted average of all the lines in the tariff schedule in which bound rates have been set. Bound rates result from trade negotiations incorporated into a country's schedule of concessions and are thus enforceable.,How important is Bound rate simple mean all products (%) to you?,0,World Bank staff estimates using the World Integrated Trade Solution system based on data from World Trade Organization.,institutions,0,0,0
TM.TAX.MRCH.IP.ZS,Share of tariff lines with international peaks all products (%),Share of tariff lines with international peaks is the share of lines in the tariff schedule with tariff rates that exceed 15 percent. It provides an indication of how selectively tariffs are applied.,How important is Share of tariff lines with international peaks all products (%) to you?,0,World Bank staff estimates using the World Integrated Trade Solution system based on data from United Nations Conference on Trade and Development's Trade Analysis and Information System (TRAINS) database.,institutions,0,0,0
TM.TAX.MRCH.SM.AR.ZS,Tariff rate applied simple mean all products (%),Simple mean applied tariff is the unweighted average of effectively applied rates for all products subject to tariffs calculated for all traded goods. Data are classified using the Harmonized System of trade at the six- or eight-digit level. Tariff line data were matched to Standard International Trade Classification (SITC) revision 3 codes to define commodity groups. Effectively applied tariff rates at the six- and eight-digit product level are averaged for products in each commodity group. When the effectively applied rate is unavailable the most favored nation rate is used instead. To the extent possible specific rates have been converted to their ad valorem equivalent rates and have been included in the calculation of simple mean tariffs.,How important is Tariff rate applied simple mean all products (%) to you?,0,World Bank staff estimates using the World Integrated Trade Solution system based on data from United Nations Conference on Trade and Development's Trade Analysis and Information System (TRAINS) database.,institutions,0,0,0
TM.TAX.MRCH.SM.FN.ZS,Tariff rate most favored nation simple mean all products (%),Simple mean most favored nation tariff rate is the unweighted average of most favored nation rates for all products subject to tariffs calculated for all traded goods.  Data are classified using the Harmonized System of trade at the six- or eight-digit level. Tariff line data were matched to Standard International Trade Classification (SITC) revision 3 codes to define commodity groups.,How important is Tariff rate most favored nation simple mean all products (%) to you?,0,World Bank staff estimates using the World Integrated Trade Solution system based on data from United Nations Conference on Trade and Development's Trade Analysis and Information System (TRAINS) database.,institutions,0,0,0
TM.TAX.MRCH.SR.ZS,Share of tariff lines with specific rates all products (%),Share of tariff lines with specific rates is the share of lines in the tariff schedule that are set on a per unit basis or that combine ad valorem and per unit rates. It shows the extent to which countries use tariffs based on physical quantities or other non-ad valorem measures.,How important is Share of tariff lines with specific rates all products (%) to you?,0,World Bank staff estimates using the World Integrated Trade Solution system based on data from United Nations Conference on Trade and Development's Trade Analysis and Information System (TRAINS) database.,institutions,0,0,0
TM.TAX.MRCH.WM.AR.ZS,Tariff rate applied weighted mean all products (%),Weighted mean applied tariff is the average of effectively applied rates weighted by the product import shares corresponding to each partner country. Data are classified using the Harmonized System of trade at the six- or eight-digit level. Tariff line data were matched to Standard International Trade Classification (SITC) revision 3 codes to define commodity groups and import weights. To the extent possible specific rates have been converted to their ad valorem equivalent rates and have been included in the calculation of weighted mean tariffs. Import weights were calculated using the United Nations Statistics Division's Commodity Trade (Comtrade) database. Effectively applied tariff rates at the six- and eight-digit product level are averaged for products in each commodity group. When the effectively applied rate is unavailable the most favored nation rate is used instead.,How important is Tariff rate applied weighted mean all products (%) to you?,0,World Bank staff estimates using the World Integrated Trade Solution system based on tariff data from the United Nations Conference on Trade and Development's Trade and Development's Trade Analysis and Information System (TRAINS) database and global imports data from the United Nations Statistics Division's Comtrade database.,institutions,0,0,0
TM.TAX.MRCH.WM.FN.ZS,Tariff rate most favored nation weighted mean all products (%),Weighted mean most favored nations tariff is the average of most favored nation rates weighted by the product import shares corresponding to each partner country. Data are classified using the Harmonized System of trade at the six- or eight-digit level. Tariff line data were matched to Standard International Trade Classification (SITC) revision 3 codes to define commodity groups and import weights. Import weights were calculated using the United Nations Statistics Division's Commodity Trade (Comtrade) database.,How important is Tariff rate most favored nation weighted mean all products (%) to you?,0,World Bank staff estimates using the World Integrated Trade Solution system based on tariff data from the United Nations Conference on Trade and Development's Trade and Development's Trade Analysis and Information System (TRAINS) database and global imports data from the United Nations Statistics Division's Comtrade database.,institutions,0,0,0
TM.TAX.TCOM.BC.ZS,Binding coverage primary products (%),Binding coverage is the percentage of product lines with an agreed bound rate. Bound rates result from trade negotiations incorporated into a country's schedule of concessions and are thus enforceable. Primary products are commodities classified in SITC revision 3 sections 0-4 plus division 68 (nonferrous metals).,How important is Binding coverage primary products (%) to you?,0,World Bank staff estimates using the World Integrated Trade Solution system based on data from World Trade Organization.,institutions,0,0,0
TM.TAX.TCOM.BR.ZS,Bound rate simple mean primary products (%),Simple mean bound rate is the unweighted average of all the lines in the tariff schedule in which bound rates have been set. Bound rates result from trade negotiations incorporated into a country's schedule of concessions and are thus enforceable. Primary products are commodities classified in SITC revision 3 sections 0-4 plus division 68 (nonferrous metals).,How important is Bound rate simple mean primary products (%) to you?,0,World Bank staff estimates using the World Integrated Trade Solution system based on data from World Trade Organization.,institutions,0,0,0
TM.TAX.TCOM.IP.ZS,Share of tariff lines with international peaks primary products (%),Share of tariff lines with international peaks is the share of lines in the tariff schedule with tariff rates that exceed 15 percent. It provides an indication of how selectively tariffs are applied. Primary products are commodities classified in SITC revision 3 sections 0-4 plus division 68 (nonferrous metals).,How important is Share of tariff lines with international peaks primary products (%) to you?,0,World Bank staff estimates using the World Integrated Trade Solution system based on data from United Nations Conference on Trade and Development's Trade Analysis and Information System (TRAINS) database.,institutions,0,0,0
TM.TAX.TCOM.SM.AR.ZS,Tariff rate applied simple mean primary products (%),Simple mean applied tariff is the unweighted average of effectively applied rates for all products subject to tariffs calculated for all traded goods. Data are classified using the Harmonized System of trade at the six- or eight-digit level. Tariff line data were matched to Standard International Trade Classification (SITC) revision 3 codes to define commodity groups. Effectively applied tariff rates at the six- and eight-digit product level are averaged for products in each commodity group. When the effectively applied rate is unavailable the most favored nation rate is used instead. To the extent possible specific rates have been converted to their ad valorem equivalent rates and have been included in the calculation of simple mean tariffs. Primary products are commodities classified in SITC revision 3 sections 0-4 plus division 68 (nonferrous metals).,How important is Tariff rate applied simple mean primary products (%) to you?,0,World Bank staff estimates using the World Integrated Trade Solution system based on data from United Nations Conference on Trade and Development's Trade Analysis and Information System (TRAINS) database.,institutions,0,0,0
TM.TAX.TCOM.SM.FN.ZS,Tariff rate most favored nation simple mean primary products (%),Simple mean most favored nation tariff rate is the unweighted average of most favored nation rates for all products subject to tariffs calculated for all traded goods.  Data are classified using the Harmonized System of trade at the six- or eight-digit level. Tariff line data were matched to Standard International Trade Classification (SITC) revision 3 codes to define commodity groups. Primary products are commodities classified in SITC revision 3 sections 0-4 plus division 68 (nonferrous metals).,How important is Tariff rate most favored nation simple mean primary products (%) to you?,0,World Bank staff estimates using the World Integrated Trade Solution system based on data from United Nations Conference on Trade and Development's Trade Analysis and Information System (TRAINS) database.,institutions,0,0,0
